id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,Rop2,Rop4,Rop6,Rmast1,Rmast3,Rmast4,Rmast6,Rmast7,Rpss4,Rpss5,Rpss7,Rpss8,Rsest3,Rsest5,Rsest7,Rsest9,Rsest10,Rpc1,Rpc2,Rpc7,Rpc11,Rpc15,Rpc16,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,LG10negaff,MAH_1,COO_1,MAH_2
420,MALES,69,MARRIED FIRST TIME,NO,SOME SECONDARY,HEALTH/ILLNESS,NO,,4,1,3,3,4,4,2,3,3,3,3,3,3,4,4,4,4,3,4,3,3,3,4,4,1,4,4,2,2,4,4,4,5,6,5,6,3,6,3,4,4,4,4,4,3,3,4,4,4,4,3,3,2,3,3,3,3,2,1,1,1,0,0,1,0,0,0,0,2,3,4,5,4,4,3,3,4,4,4,4,4,5,2,2,2,3,5,3,2,3,2,2,2,2,2,2,3,3,2,3,2,2,3,4,3,3,2,4,4,21,17,33,37,26,33,29,4,66,45+,50+,did not complete high school,1.568201724066995,3.0202810174630303,0.003156935965171722,6.9882778859529795
66,MALES,59,REMARRIED,NO,SOME SECONDARY,,NO,,,5,1,5,1,1,3,1,4,4,1,4,4,2,3,2,1,2,1,1,2,2,1,2,1,2,2,1,3,1,3,3,2,6,2,1,2,1,3,3,3,3,2,3,3,2,4,2,3,4,2,2,2,2,3,1,2,1,1,1,1,0,1,0,0,0,0,1,3,1,3,5,2,2,3,4,4,4,4,2,2,2,4,4,3,3,1,1,5,2,1,1,1,1,3,4,3,4,3,3,2,3,4,3,5,3,2,2,2,,8,15,22,12,32,27,5,53,45+,50+,did not complete high school,1.3424226808222062,13.896642220544896,0.01498588910890879,6.822204623972639
7,MALES,33,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0,4,1,4,1,5,1,2,3,2,2,4,1,4,5,5,2,5,2,4,3,3,2,3,5,5,5,2,5,1,5,5,5,3,1,1,1,1,1,4,3,4,4,3,3,3,3,3,3,4,4,2,4,1,4,1,1,2,2,1,1,1,1,1,1,0,0,0,0,3,5,3,3,4,3,5,3,2,3,3,3,3,3,3,3,3,3,5,5,5,3,3,3,4,1,2,3,3,3,3,4,4,3,3,3,1,1,3,3,3,28,21,44,31,5,31,34,6,,30 - 44,33 - 40,completed undergrad uni,1.4913616938342726,,,6.718328713354355
404,FEMALES,24,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,,4,1,4,1,5,1,2,4,2,1,3,2,1,5,1,1,4,1,5,5,1,5,1,1,3,3,1,4,1,5,5,1,1,6,7,7,5,6,1,1,2,5,5,1,4,5,1,1,4,4,1,4,1,4,1,4,1,1,0,1,1,1,1,0,1,1,0,1,4,1,5,4,4,4,1,4,4,4,1,4,3,4,2,1,4,4,5,5,5,3,3,4,3,4,1,1,2,1,4,4,4,4,4,2,5,5,5,4,5,28,24,44,10,31,12,40,7,74,18 - 29,18 - 24,completed undergrad uni,1,1.2457056360831937,0.011743878112129002,6.690137993555284
331,MALES,22,LIVING WITH PARTNER,NO,SOME SECONDARY,MONEY/FINANCES,YES,150,2,4,2,5,2,5,3,4,1,1,4,2,4,4,1,1,3,2,5,4,2,3,3,2,4,4,2,5,2,5,3,1,1,2,2,3,2,2,3,3,4,2,2,4,4,3,4,3,3,3,2,4,3,2,4,2,4,4,0,1,1,0,0,0,0,0,0,0,2,4,3,4,5,1,4,4,2,2,4,2,2,1,3,1,2,4,2,1,1,2,4,4,3,1,4,4,2,3,3,2,1,1,1,4,2,2,2,3,5,10,22,40,17,11,34,22,2,50,18 - 29,18 - 24,did not complete high school,1.2304489213782739,1.1585202866767108,0.002887428884605515,6.655229497278771
336,FEMALES,43,REMARRIED,NO,COMPLETED UNDERGRADUATE,WORK,NO,0,2,4,3,3,4,2,3,3,3,3,3,1,2,4,3,1,2,2,4,3,3,4,2,2,1,4,1,1,2,2,3,1,1,2,6,4,3,4,4,3,3,3,2,4,2,2,4,4,3,3,1,3,1,3,1,3,2,3,1,1,1,0,0,1,1,1,0,1,3,3,3,3,2,2,1,1,1,3,1,1,2,1,3,1,1,3,2,3,4,2,2,2,4,3,3,4,4,4,4,4,4,3,2,3,3,5,5,3,5,18,19,28,18,19,37,32,7,47,30 - 44,41 - 49,completed undergrad uni,1.255272505103306,1.3074178665550173,0.003789709095602053,6.611497532126749
5,FEMALES,48,MARRIED FIRST TIME,NO,COMPLETED HIGHSCHOOL,RELATIONSHIPS,NO,0,5,1,5,1,5,1,1,4,1,3,4,1,1,4,1,1,5,1,5,4,1,4,1,1,4,4,1,3,1,4,4,1,1,4,6,6,3,3,1,1,1,5,4,1,5,5,2,1,4,4,1,4,1,4,1,4,1,1,1,1,1,1,1,0,1,1,0,0,2,1,5,5,5,5,1,5,5,5,2,5,4,4,1,1,5,5,5,5,5,4,4,2,4,4,1,2,1,1,4,4,4,4,4,4,5,5,4,5,5,30,26,41,10,22,12,40,7,,45+,41 - 49,completed high school,1,,,6.582123996225697
291,FEMALES,30,SINGLE,NO,SOME ADDITIONAL TRAINING,WORK,YES,25,3,3,3,3,4,3,3,3,2,1,3,3,2,4,3,2,4,2,4,5,2,5,3,2,5,4,2,3,2,4,5,4,4,4,5,4,4,3,3,3,4,3,3,4,3,2,4,4,3,4,2,3,2,3,2,3,3,3,1,1,1,1,1,0,0,1,0,0,2,5,1,2,3,2,3,2,3,2,4,2,2,2,4,3,2,2,3,3,3,2,3,4,2,3,3,3,3,4,3,3,3,2,2,4,1,3,2,2,3,19,20,43,26,20,35,29,6,40,30 - 44,25 - 32,some additional training,1.414973347970818,3.2414985337251268,0.0023419969942979416,6.568947464936248
79,FEMALES,46,REMARRIED,YES,COMPLETED HIGHSCHOOL,"TIME (lack of time, too much to do)",NO,0,3,5,5,5,4,3,3,4,4,4,4,2,3,3,4,2,1,1,4,5,2,3,4,4,5,4,1,5,1,5,5,5,5,6,6,6,6,6,4,5,5,4,5,5,3,4,5,5,4,4,1,4,2,3,4,3,4,3,1,1,1,1,1,0,1,1,1,0,2,1,5,4,5,3,1,4,5,4,5,2,2,1,1,1,1,3,1,1,3,2,1,1,3,2,2,1,3,2,4,3,1,1,2,4,5,5,1,5,5,17,17,40,29,30,37,29,8,64,45+,41 - 49,completed high school,1.462397997898956,2.5670958702226843,0.009681940886159358,6.530500275923641
342,MALES,24,STEADY RELATIONSHIP,NO,COMPLETED UNDERGRADUATE,RELATIONSHIPS,NO,0,2,3,3,2,3,2,2,3,3,2,4,4,3,4,5,4,2,3,2,1,4,4,3,4,2,2,4,3,4,1,1,4,1,3,3,2,3,1,3,4,4,3,2,4,3,2,4,3,4,4,2,3,3,3,3,2,3,3,0,0,1,1,0,0,0,0,0,0,4,2,4,3,3,2,4,2,5,4,5,2,4,2,2,2,3,4,3,4,4,3,2,3,1,2,3,4,3,4,3,2,2,2,2,2,4,2,1,4,4,19,18,22,36,12,36,27,2,55,18 - 29,18 - 24,completed undergrad uni,1.5563025007672873,0.8997814897595389,0.0028932872894805606,6.504582807567508
219,MALES,63,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,CHILDREN,NO,,2,1,4,1,5,1,2,3,1,2,3,1,1,5,1,1,3,1,4,4,1,3,1,1,1,3,1,1,1,3,3,1,1,2,6,5,5,2,3,1,1,5,4,2,5,5,2,1,4,4,1,4,1,4,2,4,1,1,1,1,1,0,0,0,1,1,1,1,1,1,5,5,4,3,1,3,5,5,1,3,5,2,1,1,4,5,5,5,5,3,4,3,4,4,1,2,1,1,4,4,3,4,4,5,5,5,5,5,5,26,24,30,10,20,15,39,7,79,45+,50+,completed undergrad uni,1,2.4260838306144774,0.0075441826904992255,6.427907085484865
85,FEMALES,20,SINGLE,NO,SOME ADDITIONAL TRAINING,HEALTH/ILLNESS,NO,0,3,5,4,4,2,4,4,2,2,2,2,4,3,2,4,3,2,2,3,4,3,2,2,4,2,2,3,2,3,3,2,2,2,1,2,1,1,1,4,4,4,2,1,4,2,2,4,4,2,2,2,2,2,1,2,1,4,4,1,1,1,1,1,0,0,0,0,0,4,3,2,2,2,3,3,4,3,3,4,4,3,3,3,2,3,3,1,2,2,1,3,3,1,2,4,5,4,4,3,3,3,1,1,2,3,3,2,3,4,14,14,24,28,6,41,19,5,52,18 - 29,18 - 24,some additional training,1.4471580313422192,3.9474434441421242,0.01358443753617672,6.374581468997812
11,FEMALES,22,STEADY RELATIONSHIP,NO,COMPLETED UNDERGRADUATE,WORK,NO,0,1,4,1,4,2,4,3,4,3,1,3,3,2,5,4,4,2,2,5,3,4,2,5,4,4,3,5,4,4,3,3,2,2,4,3,3,5,5,4,4,3,2,3,3,2,2,5,3,4,3,2,3,2,1,4,2,4,4,1,1,1,0,0,0,0,0,0,0,4,4,3,2,3,2,4,2,2,3,3,3,1,2,4,3,2,2,2,2,2,2,2,4,2,3,4,3,4,4,3,3,1,1,1,2,2,2,3,2,3,10,20,34,36,20,37,22,3,41,18 - 29,18 - 24,completed undergrad uni,1.5563025007672873,2.910034036846378,0.005605429577027091,6.3651740110474195
494,FEMALES,21,STEADY RELATIONSHIP,NO,SOME SECONDARY,WORK,NO,,3,2,3,2,3,2,2,3,1,4,4,1,1,4,4,1,1,1,1,4,2,1,1,2,1,2,1,3,1,3,3,1,2,5,3,3,4,4,2,2,3,4,3,1,4,4,2,1,4,4,1,4,1,2,4,2,1,1,1,1,1,1,0,0,0,0,0,1,1,1,2,2,3,5,1,2,2,2,2,2,5,1,3,2,2,2,4,4,4,3,4,1,4,4,2,3,2,2,4,4,1,4,4,5,5,5,4,3,4,21,23,23,16,19,20,33,5,56,18 - 29,18 - 24,did not complete high school,1.2041199826559248,0.5090942363561112,0.0029832673504868296,6.363597908526859
127,FEMALES,37,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,NO,2,4,2,4,1,5,1,1,4,1,4,4,1,1,5,1,1,4,1,5,4,1,5,1,3,3,5,1,5,1,4,5,1,1,6,6,6,6,5,2,1,2,5,5,1,5,5,2,1,4,4,1,4,4,3,1,3,4,1,0,1,1,0,1,0,1,1,0,1,1,3,5,4,5,3,1,4,4,4,1,3,4,3,2,2,3,4,4,5,5,4,4,1,4,4,1,1,1,1,4,1,4,1,4,5,3,5,5,4,4,27,25,45,12,29,13,32,6,72,30 - 44,33 - 40,some additional training,1.0791812460476249,1.0421687407280484,0.008336095758645629,6.356465598272344
359,FEMALES,39,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,FAMILY,NO,0,2,4,1,5,2,4,4,2,4,4,2,3,3,2,4,1,1,1,3,5,2,1,3,4,1,1,1,1,1,1,3,1,1,4,3,5,3,1,4,3,3,2,2,3,3,2,4,3,3,3,2,2,2,2,3,1,3,2,0,1,1,1,1,1,1,0,0,0,4,4,2,1,2,2,3,3,3,4,2,3,4,4,2,2,3,3,2,1,2,1,1,1,2,2,4,4,3,4,3,3,2,2,3,2,2,3,4,4,4,10,11,19,19,16,35,24,6,53,30 - 44,33 - 40,completed undergrad uni,1.2787536009528289,8.17745786849291,1.7271386835481156e-5,6.313072856887499
459,MALES,32,LIVING WITH PARTNER,YES,SOME ADDITIONAL TRAINING,WORK,NO,0,3,1,3,2,4,1,1,3,2,1,4,1,2,3,1,1,3,1,3,3,1,4,1,2,3,4,1,3,1,3,4,1,1,5,5,5,5,3,1,1,1,4,4,1,4,4,1,1,4,4,1,4,1,3,1,4,1,1,1,1,1,0,0,0,0,1,0,0,4,4,4,2,3,1,4,2,3,3,2,1,2,1,5,5,1,2,5,4,5,4,3,4,4,3,2,2,2,2,4,4,4,4,4,2,2,2,4,1,1,24,25,33,11,23,14,39,4,37,30 - 44,25 - 32,some additional training,1.0413926851582251,8.538355035285962,0.09448698060573754,6.2493056315737885
301,MALES,54,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,"TIME (lack of time, too much to do)",NO,0,4,1,4,2,5,4,1,4,1,1,4,1,1,4,1,1,2,1,4,4,1,4,1,1,3,3,1,4,1,5,4,2,1,6,6,7,7,7,1,1,2,5,4,1,5,5,2,1,4,4,1,4,1,4,1,4,1,1,1,1,1,1,0,1,1,1,0,1,1,2,1,1,1,2,1,5,4,4,1,1,2,2,5,5,2,2,5,4,2,4,4,4,4,4,1,2,1,1,4,4,4,4,4,5,4,5,5,1,1,24,28,37,11,33,13,40,8,48,45+,50+,completed undergrad uni,1.0413926851582251,7.272345656180695,0.053576416902436336,6.192321168785233
31,FEMALES,27,MARRIED FIRST TIME,YES,SOME SECONDARY,CHILDREN,NO,0,3,3,5,2,2,5,2,4,1,1,4,4,4,5,5,4,3,1,5,4,5,5,2,4,4,5,4,4,1,3,5,4,1,6,7,5,7,4,3,2,4,4,3,4,4,3,4,4,4,4,1,4,1,2,4,2,3,3,1,1,1,1,1,0,1,1,0,0,2,2,2,2,3,2,4,5,5,4,1,4,3,3,2,3,3,3,3,4,1,3,4,4,1,1,2,3,2,3,4,4,1,2,2,4,4,2,5,4,3,18,21,43,31,29,31,29,7,61,18 - 29,25 - 32,did not complete high school,1.4913616938342726,0.0607099564856984,6.807980976351009e-4,6.141303612823956
233,FEMALES,21,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0,3,3,4,2,4,3,1,2,3,3,2,1,2,4,4,2,5,1,5,5,4,4,3,1,4,3,2,5,4,5,5,5,3,4,5,5,5,4,2,4,4,3,3,2,4,3,3,2,3,4,1,3,1,4,1,4,3,2,1,1,1,,0,0,0,1,0,0,1,4,4,4,3,4,3,4,3,4,4,4,3,3,4,3,4,4,3,4,3,4,2,2,4,3,3,3,2,3,4,4,4,2,3,5,2,3,2,2,3,21,19,45,29,23,28,35,,61,18 - 29,18 - 24,completed high school,1.462397997898956,0.6974047124102186,1.1146717292617013e-5,6.126048833191616
159,FEMALES,65,DIVORCED,NO,SOME SECONDARY,LIFE IN GENERAL,NO,0,5,1,5,1,5,1,1,4,1,1,4,1,1,5,1,1,5,1,5,5,2,5,2,2,5,5,1,4,1,4,4,1,1,6,6,6,6,6,3,2,3,2,3,2,4,4,3,3,4,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,3,4,5,5,3,3,5,3,1,1,3,5,5,5,5,4,4,4,4,4,4,3,2,2,4,4,4,4,4,5,5,3,3,5,5,30,28,47,13,30,27,40,10,79,45+,50+,did not complete high school,1.1139433523068367,3.1697008894558474,0.009982153316285245,5.959580015626086
139,FEMALES,32,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,,NO,,3,3,4,2,4,1,1,4,1,1,4,2,2,4,2,1,1,1,3,4,1,4,1,3,1,1,1,1,1,1,1,1,1,4,4,4,3,2,2,2,2,4,3,2,3,3,2,2,4,4,1,2,1,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,5,4,5,3,2,2,1,4,4,4,3,3,4,3,2,2,4,4,3,4,5,4,4,4,3,3,2,3,3,3,4,4,2,3,4,1,2,5,3,4,4,23,26,21,13,17,23,34,10,61,30 - 44,25 - 32,some additional training,1.1139433523068367,1.5160631583990956,1.1213471575533023e-4,5.951721745982133
20,FEMALES,42,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,NO,0,4,4,3,3,3,3,3,4,2,2,2,2,2,2,3,1,1,1,1,2,2,2,1,3,2,3,1,1,1,2,3,1,1,3,4,4,1,2,2,3,2,4,2,3,3,3,2,2,4,4,1,3,4,4,1,3,2,1,0,1,1,0,1,0,1,0,0,0,1,4,3,3,5,1,2,3,5,5,2,1,4,1,4,4,1,1,2,3,3,2,3,3,3,3,2,4,3,3,4,1,4,3,4,5,2,4,4,2,2,18,20,19,15,14,26,34,4,52,30 - 44,41 - 49,some additional training,1.1760912590556813,0.5246042483507559,7.360653319072269e-4,5.930958203456143
533,MALES,38,SINGLE,NO,COMPLETED UNDERGRADUATE,LIFE IN GENERAL,NO,0,4,4,5,3,4,5,4,4,2,2,4,2,4,5,1,1,4,4,5,5,2,5,5,4,5,5,1,5,1,5,5,2,2,5,4,3,4,2,3,2,3,5,4,3,3,4,3,3,4,4,2,3,1,4,4,3,4,4,1,1,1,0,0,1,0,0,0,0,1,3,5,5,4,5,2,5,5,5,4,5,1,5,2,2,5,5,2,3,1,1,3,3,3,1,1,2,3,2,3,4,1,1,1,5,3,4,2,4,4,19,19,49,23,18,25,28,4,77,30 - 44,33 - 40,completed undergrad uni,1.3617278360175928,4.584536557124888,8.354038507524807e-5,5.895186478901885
236,FEMALES,26,SINGLE,NO,SOME ADDITIONAL TRAINING,,NO,0,2,1,4,4,4,4,3,3,1,2,3,2,3,2,2,1,2,1,3,4,1,3,1,2,1,2,1,1,1,3,1,1,1,5,5,4,4,2,3,2,3,4,3,3,3,3,4,3,4,4,2,4,1,4,1,4,2,1,1,1,1,1,1,0,1,0,0,0,2,4,5,1,5,3,2,5,4,5,5,2,1,2,5,5,1,1,5,2,2,2,4,3,3,2,2,3,3,3,3,4,4,3,4,4,2,4,1,1,1,19,20,22,12,20,29,38,6,48,18 - 29,25 - 32,some additional training,1.0791812460476249,1.1246163611311548,1.005955840160735e-4,5.872352440174849
154,FEMALES,52,REMARRIED,YES,SOME ADDITIONAL TRAINING,"TIME (lack of time, too much to do)",NO,0,4,1,4,1,5,1,3,3,3,3,3,2,1,4,1,2,4,1,5,5,1,4,1,1,5,4,2,4,1,5,4,2,1,7,7,7,7,6,2,5,3,5,4,4,2,4,2,4,4,4,1,3,1,4,1,4,1,1,1,1,1,0,1,0,0,1,0,1,2,4,4,4,5,5,2,3,4,3,3,3,3,3,2,2,4,4,5,5,5,2,2,2,3,4,1,2,4,2,4,4,4,4,4,4,2,4,3,4,4,28,19,44,13,34,29,39,6,66,45+,50+,some additional training,1.1139433523068367,1.3868502150624638,2.291269729383226e-4,5.869566103431637
477,FEMALES,36,STEADY RELATIONSHIP,NO,COMPLETED HIGHSCHOOL,WORK,NO,,3,4,2,4,3,3,3,2,2,2,3,3,3,2,4,3,2,1,2,1,4,2,3,3,2,2,2,2,2,2,3,5,5,5,5,5,4,2,4,5,5,2,2,3,2,3,3,4,3,3,2,3,2,3,3,3,2,3,1,1,1,1,1,1,1,1,1,0,5,4,3,2,2,2,4,2,3,4,5,2,2,2,5,2,2,2,2,2,3,2,3,3,2,2,4,4,4,3,3,3,2,3,2,1,2,2,1,1,4,15,17,20,32,21,39,28,9,39,30 - 44,33 - 40,completed high school,1.505149978319906,3.348938969795358,0.00576340704313631,5.777609098997753
495,FEMALES,60,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,FAMILY,NO,,5,4,4,1,5,1,4,2,4,4,2,4,3,4,5,4,2,1,3,3,4,2,3,4,3,4,4,3,3,3,5,4,4,6,3,6,6,2,5,4,4,4,3,4,3,3,4,4,3,3,2,3,1,3,3,3,3,3,1,1,1,0,1,1,1,0,0,0,4,2,3,2,4,4,5,2,2,2,2,3,1,1,4,5,2,3,2,5,5,1,1,1,1,2,2,3,3,3,3,4,2,2,2,2,4,1,4,2,1,26,10,32,36,23,36,28,6,43,45+,50+,completed postgrad uni,1.5563025007672873,8.789204532998681,6.077733546775979e-4,5.741820169309111
344,FEMALES,33,MARRIED FIRST TIME,YES,SOME SECONDARY,CHILDREN,NO,0,1,5,1,5,5,5,4,2,4,4,4,4,4,3,5,5,1,1,1,5,5,1,1,5,5,1,1,4,5,5,1,5,1,1,2,2,3,1,3,5,5,2,1,2,1,1,1,5,1,2,4,3,4,2,4,1,4,4,1,1,1,0,0,0,0,0,1,0,5,5,4,1,1,1,5,1,1,3,5,2,1,1,5,5,1,1,1,1,1,1,1,1,1,1,4,5,5,5,1,1,1,1,1,1,1,1,1,1,1,10,11,27,34,9,40,18,4,24,30 - 44,33 - 40,did not complete high school,1.5314789170422551,11.06105637434404,7.487962981160663e-6,5.659856392809067
132,MALES,54,MARRIED FIRST TIME,NO,SOME SECONDARY,,NO,,3,3,3,2,3,2,3,2,3,2,2,3,2,4,3,4,4,2,3,5,2,3,4,4,3,3,4,5,3,4,3,4,3,5,6,3,3,2,3,3,3,3,3,2,3,3,4,2,4,4,3,3,3,3,2,3,2,1,0,1,1,1,0,0,1,0,1,0,3,3,3,3,2,3,4,3,4,4,2,4,2,4,2,3,4,4,3,4,4,2,2,3,2,3,3,3,3,3,2,2,3,3,4,3,3,2,4,4,3,20,16,37,33,19,29,31,5,59,45+,50+,did not complete high school,1.5185139398778875,2.636117862706592,4.147322587661142e-4,5.652798337255321
119,FEMALES,68,DIVORCED,NO,COMPLETED HIGHSCHOOL,FAMILY,NO,0,5,1,5,1,5,1,1,4,1,1,4,1,1,4,1,1,3,1,5,5,1,3,1,1,5,5,1,2,1,3,5,1,1,7,7,7,7,7,3,1,1,5,5,1,5,5,2,1,4,4,1,4,1,4,1,4,1,1,1,1,1,1,1,0,0,1,0,1,1,1,5,5,5,5,3,3,4,4,2,5,5,5,1,1,5,5,5,5,5,4,4,4,4,4,1,1,1,1,4,4,4,4,4,5,5,3,4,5,5,30,28,40,10,35,13,40,7,83,45+,50+,completed high school,1,3.977411877258815,0.007621529556806266,5.643251283275353
340,FEMALES,66,MARRIED FIRST TIME,NO,SOME SECONDARY,HEALTH/ILLNESS,NO,0,5,3,4,1,4,1,3,3,4,4,4,3,3,5,2,1,4,1,3,3,1,4,1,2,3,3,2,4,1,4,4,3,1,6,6,7,7,6,4,3,3,3,2,3,3,3,3,4,4,4,1,3,1,4,1,4,1,1,1,1,1,1,1,0,1,1,1,0,1,1,4,4,4,3,1,5,5,5,1,5,3,3,3,2,2,4,3,5,5,2,1,1,2,2,3,4,3,3,4,4,4,4,4,5,5,5,5,3,4,26,15,37,15,32,33,39,8,74,45+,50+,did not complete high school,1.1760912590556813,8.407391731230152,0.008140481019981221,5.593006517045324
258,FEMALES,24,LIVING WITH PARTNER,NO,COMPLETED UNDERGRADUATE,LIFE IN GENERAL,YES,210,5,1,4,1,4,1,2,4,1,1,4,1,1,4,1,1,4,1,5,5,1,4,1,1,3,4,1,2,1,3,4,1,1,4,6,6,7,2,2,1,4,3,4,5,4,2,2,4,4,4,1,4,1,4,1,4,1,1,0,1,1,1,0,0,0,0,0,1,2,4,4,4,4,2,4,2,4,4,2,2,4,2,2,3,1,4,5,5,5,3,4,4,4,4,3,2,2,4,4,4,4,4,4,4,2,2,4,4,3,28,27,38,10,25,29,40,4,56,18 - 29,18 - 24,completed undergrad uni,1,3.318610023213242,0.004240969186716101,5.569517480020141
439,FEMALES,38,SINGLE,NO,POSTGRADUATE COMPLETED,WORK,NO,0,3,1,4,1,5,1,1,4,1,1,4,2,1,5,2,2,3,1,5,4,1,4,1,2,1,4,2,5,2,5,4,2,1,4,5,6,5,4,2,1,2,5,5,2,5,5,3,1,4,4,1,3,1,4,1,3,2,1,1,1,0,1,1,0,0,1,0,0,2,3,4,3,4,4,3,2,4,4,2,3,4,3,2,2,3,4,5,5,5,4,4,4,3,4,1,1,1,1,4,4,4,3,4,4,3,3,4,4,4,27,27,40,16,24,15,37,5,64,30 - 44,33 - 40,completed postgrad uni,1.2041199826559248,1.9652358331828195,0.007974530591165964,5.384640775863143
22,FEMALES,57,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,MONEY/FINANCES,NO,0,3,2,5,2,4,2,2,4,2,2,4,4,4,5,1,1,3,1,3,5,1,3,1,1,3,4,1,3,1,3,5,1,1,5,6,4,4,4,3,3,2,4,3,4,3,3,3,3,4,4,2,4,3,4,3,2,4,4,1,1,1,1,0,0,0,0,0,0,2,3,5,5,4,3,3,3,3,4,2,3,4,3,4,1,3,5,4,4,4,3,3,3,1,1,2,3,3,3,3,2,2,1,1,4,3,3,4,2,5,24,19,37,10,23,29,27,4,66,45+,50+,some additional training,1,1.3868502150624638,2.291269729383226e-4,5.326384478335583
458,MALES,50,SEPARATED,YES,POSTGRADUATE COMPLETED,SPOUSE OR PARTNER,NO,0,3,1,2,3,3,4,2,3,2,2,1,3,2,1,5,3,1,1,3,4,5,3,1,2,1,3,4,2,3,2,3,4,4,2,2,2,2,2,1,4,4,4,3,5,4,2,2,4,4,4,3,4,1,3,3,3,2,2,1,1,1,0,0,0,1,1,0,0,2,3,4,2,3,4,4,2,4,2,3,4,4,4,3,2,4,4,5,3,2,3,3,3,2,3,2,3,2,4,2,4,2,3,3,4,3,2,3,3,4,18,18,23,32,10,31,32,5,60,45+,50+,completed postgrad uni,1.505149978319906,1.166319931128394,3.074130679695993e-4,5.198050039692602
541,MALES,50,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,WORK,NO,0,3,2,3,2,4,2,1,2,4,1,3,3,2,2,4,3,2,2,3,1,4,1,1,2,1,3,4,3,2,2,1,3,2,3,4,1,3,3,3,3,5,4,4,4,4,3,2,4,2,4,2,2,1,1,4,2,3,3,1,1,1,1,1,0,0,1,1,1,2,4,4,2,4,3,4,4,5,3,3,3,2,2,3,2,3,4,4,4,4,4,1,4,2,3,2,2,2,3,3,4,1,2,2,4,2,2,3,3,4,22,19,19,27,14,30,23,8,57,45+,50+,completed postgrad uni,1.4313637641589874,0.4896700404258625,5.3080347859816744e-5,5.126024116958055
370,FEMALES,24,SINGLE,NO,SOME ADDITIONAL TRAINING,LIFE IN GENERAL,YES,150,1,2,4,4,3,3,2,3,3,1,4,2,4,3,1,1,2,2,3,3,2,3,1,2,2,1,1,3,1,2,3,1,1,2,2,3,5,7,3,4,3,3,3,2,3,3,4,3,3,2,2,3,2,2,4,2,4,2,1,1,1,0,1,1,0,1,1,1,3,2,5,4,2,2,4,3,4,4,2,2,1,2,3,3,2,2,4,2,3,3,2,4,3,1,3,3,3,3,3,3,1,1,3,3,4,2,4,3,3,17,20,25,13,19,31,23,8,52,18 - 29,18 - 24,some additional training,1.1139433523068367,0.5246042483507559,1.8064940006693752e-4,5.0773613346053175
362,FEMALES,46,MARRIED FIRST TIME,YES,SOME SECONDARY,MONEY/FINANCES,NO,0,3,4,5,2,4,4,1,3,3,2,4,2,1,5,5,4,3,2,3,4,4,4,3,3,1,2,3,2,1,3,3,3,1,6,6,6,6,6,4,3,3,4,4,4,4,4,2,1,4,4,1,3,1,4,1,4,1,1,1,1,1,1,0,0,1,1,1,1,3,2,3,3,4,4,5,2,5,5,2,4,4,2,2,2,3,3,2,4,2,4,2,3,3,4,2,2,2,2,4,4,4,4,4,3,4,1,4,4,4,20,23,30,29,30,25,39,8,62,45+,41 - 49,did not complete high school,1.462397997898956,0.10007629739339635,2.41166073422466e-5,4.998626971424906
